time_days,well,point_label,bulk_node_id,extract_id,extract_location,pressure_Pa,head_m,source_vtu,sim_head_zero_m,sim_delta_h_m,sim_zero_time_days
49.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8556471.936047705,4737.6337029312845,k9_k10_2e-10_200d_ts_49_t_4233600.000000.vtu,4738.419461622575,-0.785758691290539,1.0
50.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8556735.066846259,4737.6605256426565,k9_k10_2e-10_200d_ts_50_t_4320000.000000.vtu,4738.419461622575,-0.7589359799185331,1.0
51.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8556366.659142263,4737.6229713405155,k9_k10_2e-10_200d_ts_51_t_4406400.000000.vtu,4738.419461622575,-0.7964902820594943,1.0
52.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8556755.775060998,4737.662636571784,k9_k10_2e-10_200d_ts_52_t_4492800.000000.vtu,4738.419461622575,-0.7568250507911216,1.0
53.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8556131.343383359,4737.598984005255,k9_k10_2e-10_200d_ts_53_t_4579200.000000.vtu,4738.419461622575,-0.8204776173197388,1.0
54.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8556209.643578736,4737.606965676548,k9_k10_2e-10_200d_ts_54_t_4665600.000000.vtu,4738.419461622575,-0.8124959460274113,1.0
55.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8555993.984747892,4737.584982105615,k9_k10_2e-10_200d_ts_55_t_4752000.000000.vtu,4738.419461622575,-0.8344795169596182,1.0
56.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554103.448423896,4737.392266884006,k9_k10_2e-10_200d_ts_56_t_4838400.000000.vtu,4738.419461622575,-1.027194738569051,1.0
57.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8555472.22892257,4737.531795986826,k9_k10_2e-10_200d_ts_57_t_4924800.000000.vtu,4738.419461622575,-0.8876656357488173,1.0
58.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8555303.713303389,4737.514618043994,k9_k10_2e-10_200d_ts_58_t_5011200.000000.vtu,4738.419461622575,-0.9048435785807669,1.0
59.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8555394.300727,4737.523852236004,k9_k10_2e-10_200d_ts_59_t_5097600.000000.vtu,4738.419461622575,-0.8956093865708681,1.0
60.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8556471.09310276,4737.633617004175,k9_k10_2e-10_200d_ts_60_t_5184000.000000.vtu,4738.419461622575,-0.7858446184000059,1.0
61.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8555418.811184974,4737.5263507536365,k9_k10_2e-10_200d_ts_61_t_5270400.000000.vtu,4738.419461622575,-0.8931108689384928,1.0
62.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554473.251443017,4737.429963420103,k9_k10_2e-10_200d_ts_62_t_5356800.000000.vtu,4738.419461622575,-0.9894982024716228,1.0
63.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554745.390877191,4737.457704442955,k9_k10_2e-10_200d_ts_63_t_5443200.000000.vtu,4738.419461622575,-0.9617571796197808,1.0
64.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554808.026743248,4737.464089342655,k9_k10_2e-10_200d_ts_64_t_5529600.000000.vtu,4738.419461622575,-0.9553722799200841,1.0
65.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554642.848832207,4737.447251635107,k9_k10_2e-10_200d_ts_65_t_5616000.000000.vtu,4738.419461622575,-0.972209987467977,1.0
66.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554222.68178777,4737.404421151475,k9_k10_2e-10_200d_ts_66_t_5702400.000000.vtu,4738.419461622575,-1.015040471100292,1.0
67.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554271.043559186,4737.409350995656,k9_k10_2e-10_200d_ts_67_t_5788800.000000.vtu,4738.419461622575,-1.0101106269194133,1.0
68.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553967.578099154,4737.378416697997,k9_k10_2e-10_200d_ts_68_t_5875200.000000.vtu,4738.419461622575,-1.041044924578273,1.0
69.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554312.796601046,4737.413607167099,k9_k10_2e-10_200d_ts_69_t_5961600.000000.vtu,4738.419461622575,-1.0058544554758555,1.0
70.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554424.439791214,4737.424987716556,k9_k10_2e-10_200d_ts_70_t_6048000.000000.vtu,4738.419461622575,-0.994473906019266,1.0
71.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554062.44496287,4737.388087122433,k9_k10_2e-10_200d_ts_71_t_6134400.000000.vtu,4738.419461622575,-1.0313745001421921,1.0
72.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554309.337970255,4737.413254605347,k9_k10_2e-10_200d_ts_72_t_6220800.000000.vtu,4738.419461622575,-1.0062070172280073,1.0
73.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554914.051865349,4737.474897204235,k9_k10_2e-10_200d_ts_73_t_6307200.000000.vtu,4738.419461622575,-0.9445644183397235,1.0
74.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553681.526696656,4737.349257533624,k9_k10_2e-10_200d_ts_74_t_6393600.000000.vtu,4738.419461622575,-1.070204088950959,1.0
75.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554107.602676243,4737.392690355193,k9_k10_2e-10_200d_ts_75_t_6480000.000000.vtu,4738.419461622575,-1.0267712673821734,1.0
76.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553642.837911995,4737.345313722752,k9_k10_2e-10_200d_ts_76_t_6566400.000000.vtu,4738.419461622575,-1.0741478998234015,1.0
77.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553720.902276486,4737.353271354198,k9_k10_2e-10_200d_ts_77_t_6652800.000000.vtu,4738.419461622575,-1.0661902683768858,1.0
78.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554081.026365219,4737.389981251113,k9_k10_2e-10_200d_ts_78_t_6739200.000000.vtu,4738.419461622575,-1.0294803714623413,1.0
79.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553583.862583686,4737.339301966553,k9_k10_2e-10_200d_ts_79_t_6825600.000000.vtu,4738.419461622575,-1.0801596560222606,1.0
80.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553885.717368977,4737.370072077184,k9_k10_2e-10_200d_ts_80_t_6912000.000000.vtu,4738.419461622575,-1.0493895453910227,1.0
81.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553926.047552343,4737.374183206987,k9_k10_2e-10_200d_ts_81_t_6998400.000000.vtu,4738.419461622575,-1.0452784155877453,1.0
82.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553558.828912022,4737.336750114191,k9_k10_2e-10_200d_ts_82_t_7084800.000000.vtu,4738.419461622575,-1.082711508383909,1.0
83.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553588.2992474,4737.339754225851,k9_k10_2e-10_200d_ts_83_t_7171200.000000.vtu,4738.419461622575,-1.0797073967241886,1.0
84.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553529.346010996,4737.333744721631,k9_k10_2e-10_200d_ts_84_t_7257600.000000.vtu,4738.419461622575,-1.085716900944135,1.0
85.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553792.133842891,4737.360532472078,k9_k10_2e-10_200d_ts_85_t_7344000.000000.vtu,4738.419461622575,-1.058929150496624,1.0
86.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553902.079597652,4737.371739990403,k9_k10_2e-10_200d_ts_86_t_7430400.000000.vtu,4738.419461622575,-1.0477216321723972,1.0
87.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553531.519821007,4737.3339663128645,k9_k10_2e-10_200d_ts_87_t_7516800.000000.vtu,4738.419461622575,-1.0854953097104953,1.0
88.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8566867.14861905,4738.69335762765,k9_k10_2e-10_200d_ts_88_t_7603200.000000.vtu,4738.419461622575,0.2738960050746755,1.0
89.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554198.05298001,4737.401910569644,k9_k10_2e-10_200d_ts_89_t_7689600.000000.vtu,4738.419461622575,-1.0175510529306848,1.0
90.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553734.05660681,4737.354612264527,k9_k10_2e-10_200d_ts_90_t_7776000.000000.vtu,4738.419461622575,-1.0648493580483773,1.0
91.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553645.266046023,4737.345561238963,k9_k10_2e-10_200d_ts_91_t_7862400.000000.vtu,4738.419461622575,-1.0739003836124539,1.0
92.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553607.82438742,4737.341744556128,k9_k10_2e-10_200d_ts_92_t_7948800.000000.vtu,4738.419461622575,-1.077717066446894,1.0
93.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553592.20149677,4737.340152008662,k9_k10_2e-10_200d_ts_93_t_8035200.000000.vtu,4738.419461622575,-1.0793096139132103,1.0
94.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553537.027716527,4737.334527770105,k9_k10_2e-10_200d_ts_94_t_8121600.000000.vtu,4738.419461622575,-1.0849338524703853,1.0
95.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553553.365061333,4737.336193146742,k9_k10_2e-10_200d_ts_95_t_8208000.000000.vtu,4738.419461622575,-1.0832684758333926,1.0
96.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553542.061704079,4737.335040918682,k9_k10_2e-10_200d_ts_96_t_8294400.000000.vtu,4738.419461622575,-1.084420703892647,1.0
97.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553532.290519105,4737.334044875362,k9_k10_2e-10_200d_ts_97_t_8380800.000000.vtu,4738.419461622575,-1.0854167472125482,1.0
98.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553524.23659321,4737.333223883936,k9_k10_2e-10_200d_ts_98_t_8467200.000000.vtu,4738.419461622575,-1.0862377386392836,1.0
99.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553486.245457062,4737.329351189119,k9_k10_2e-10_200d_ts_99_t_8553600.000000.vtu,4738.419461622575,-1.090110433456175,1.0
100.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553509.707250273,4737.331742809222,k9_k10_2e-10_200d_ts_100_t_8640000.000000.vtu,4738.419461622575,-1.0877188133526943,1.0
101.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553505.327334985,4737.331296334677,k9_k10_2e-10_200d_ts_101_t_8726400.000000.vtu,4738.419461622575,-1.0881652878979367,1.0
102.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553500.413221333,4737.330795405661,k9_k10_2e-10_200d_ts_102_t_8812800.000000.vtu,4738.419461622575,-1.0886662169141346,1.0
103.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553495.804062068,4737.330325562718,k9_k10_2e-10_200d_ts_103_t_8899200.000000.vtu,4738.419461622575,-1.0891360598570827,1.0
104.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553491.429408822,4737.329879624569,k9_k10_2e-10_200d_ts_104_t_8985600.000000.vtu,4738.419461622575,-1.0895819980059969,1.0
105.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553570.193222085,4737.337908555584,k9_k10_2e-10_200d_ts_105_t_9072000.000000.vtu,4738.419461622575,-1.0815530669906366,1.0
106.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553570.375777358,4737.3379271646845,k9_k10_2e-10_200d_ts_106_t_9158400.000000.vtu,4738.419461622575,-1.0815344578904842,1.0
107.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553567.775972458,4737.337662148894,k9_k10_2e-10_200d_ts_107_t_9244800.000000.vtu,4738.419461622575,-1.0817994736808032,1.0
108.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8556333.285729574,4737.619569361648,k9_k10_2e-10_200d_ts_108_t_9331200.000000.vtu,4738.419461622575,-0.7998922609267538,1.0
109.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553584.617422938,4737.33937891245,k9_k10_2e-10_200d_ts_109_t_9417600.000000.vtu,4738.419461622575,-1.0800827101247705,1.0
110.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553476.161411468,4737.328323253789,k9_k10_2e-10_200d_ts_110_t_9504000.000000.vtu,4738.419461622575,-1.0911383687862326,1.0
111.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553461.76114761,4737.3268553369835,k9_k10_2e-10_200d_ts_111_t_9590400.000000.vtu,4738.419461622575,-1.0926062855915006,1.0
112.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553461.07927508,4737.32678582908,k9_k10_2e-10_200d_ts_112_t_9676800.000000.vtu,4738.419461622575,-1.092675793494891,1.0
113.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553548.730545796,4737.335720719062,k9_k10_2e-10_200d_ts_113_t_9763200.000000.vtu,4738.419461622575,-1.0837409035129895,1.0
114.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553451.345843188,4737.325793634188,k9_k10_2e-10_200d_ts_114_t_9849600.000000.vtu,4738.419461622575,-1.0936679883870966,1.0
115.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553440.48996906,4737.324687021127,k9_k10_2e-10_200d_ts_115_t_9936000.000000.vtu,4738.419461622575,-1.09477460144808,1.0
116.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553438.63020341,4737.32449744257,k9_k10_2e-10_200d_ts_116_t_10022400.000000.vtu,4738.419461622575,-1.0949641800052632,1.0
117.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553416.986730153,4737.322291176182,k9_k10_2e-10_200d_ts_117_t_10108800.000000.vtu,4738.419461622575,-1.097170446392738,1.0
118.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553412.161252527,4737.321799282438,k9_k10_2e-10_200d_ts_118_t_10195200.000000.vtu,4738.419461622575,-1.0976623401365941,1.0
119.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553442.879730392,4737.3249306257485,k9_k10_2e-10_200d_ts_119_t_10281600.000000.vtu,4738.419461622575,-1.0945309968265065,1.0
120.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553413.477279445,4737.32193343401,k9_k10_2e-10_200d_ts_120_t_10368000.000000.vtu,4738.419461622575,-1.0975281885648656,1.0
121.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553499.216351043,4737.330673400535,k9_k10_2e-10_200d_ts_121_t_10454400.000000.vtu,4738.419461622575,-1.0887882220404208,1.0
122.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553403.905157622,4737.32095768255,k9_k10_2e-10_200d_ts_122_t_10540800.000000.vtu,4738.419461622575,-1.0985039400247842,1.0
123.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553397.450313332,4737.320299696385,k9_k10_2e-10_200d_ts_123_t_10627200.000000.vtu,4738.419461622575,-1.0991619261903907,1.0
124.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553411.464616599,4737.321728269602,k9_k10_2e-10_200d_ts_124_t_10713600.000000.vtu,4738.419461622575,-1.097733352972682,1.0
125.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553395.47817815,4737.320098663236,k9_k10_2e-10_200d_ts_125_t_10800000.000000.vtu,4738.419461622575,-1.0993629593385776,1.0
126.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553388.75571743,4737.319413397108,k9_k10_2e-10_200d_ts_126_t_10886400.000000.vtu,4738.419461622575,-1.1000482254667077,1.0
127.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553389.351496961,4737.319474128966,k9_k10_2e-10_200d_ts_127_t_10972800.000000.vtu,4738.419461622575,-1.0999874936087508,1.0
128.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553392.101431053,4737.319754448446,k9_k10_2e-10_200d_ts_128_t_11059200.000000.vtu,4738.419461622575,-1.0997071741294349,1.0
129.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553389.928535134,4737.319532950391,k9_k10_2e-10_200d_ts_129_t_11145600.000000.vtu,4738.419461622575,-1.0999286721844328,1.0
130.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553387.658979274,4737.319301599131,k9_k10_2e-10_200d_ts_130_t_11232000.000000.vtu,4738.419461622575,-1.1001600234440048,1.0
131.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553380.257127356,4737.318547078038,k9_k10_2e-10_200d_ts_131_t_11318400.000000.vtu,4738.419461622575,-1.100914544536863,1.0
132.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553377.826287048,4737.318299285957,k9_k10_2e-10_200d_ts_132_t_11404800.000000.vtu,4738.419461622575,-1.1011623366175627,1.0
133.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553373.899850575,4737.317899037592,k9_k10_2e-10_200d_ts_133_t_11491200.000000.vtu,4738.419461622575,-1.101562584983185,1.0
134.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553376.867509134,4737.318201551207,k9_k10_2e-10_200d_ts_134_t_11577600.000000.vtu,4738.419461622575,-1.101260071368415,1.0
135.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553371.58122691,4737.317662684516,k9_k10_2e-10_200d_ts_135_t_11664000.000000.vtu,4738.419461622575,-1.1017989380588915,1.0
136.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553376.36946686,4737.318150782371,k9_k10_2e-10_200d_ts_136_t_11750400.000000.vtu,4738.419461622575,-1.1013108402039506,1.0
137.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553374.753966969,4737.317986103482,k9_k10_2e-10_200d_ts_137_t_11836800.000000.vtu,4738.419461622575,-1.1014755190926735,1.0
138.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553364.304951025,4737.316920964243,k9_k10_2e-10_200d_ts_138_t_11923200.000000.vtu,4738.419461622575,-1.1025406583321455,1.0
139.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553365.53467486,4737.317046318354,k9_k10_2e-10_200d_ts_139_t_12009600.000000.vtu,4738.419461622575,-1.1024153042208127,1.0
140.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553363.812375363,4737.3168707526565,k9_k10_2e-10_200d_ts_140_t_12096000.000000.vtu,4738.419461622575,-1.1025908699184583,1.0
141.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553372.399500273,4737.3177460966845,k9_k10_2e-10_200d_ts_141_t_12182400.000000.vtu,4738.419461622575,-1.1017155258905404,1.0
142.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553362.546715291,4737.31674173532,k9_k10_2e-10_200d_ts_142_t_12268800.000000.vtu,4738.419461622575,-1.1027198872552617,1.0
143.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553403.771173142,4737.320944024601,k9_k10_2e-10_200d_ts_143_t_12355200.000000.vtu,4738.419461622575,-1.0985175979740234,1.0
144.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553362.80978757,4737.316768552066,k9_k10_2e-10_200d_ts_144_t_12441600.000000.vtu,4738.419461622575,-1.1026930705093037,1.0
145.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554282.507278943,4737.410519570554,k9_k10_2e-10_200d_ts_145_t_12528000.000000.vtu,4738.419461622575,-1.0089420520207568,1.0
146.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553494.546757035,4737.330197397067,k9_k10_2e-10_200d_ts_146_t_12614400.000000.vtu,4738.419461622575,-1.089264225507577,1.0
147.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553464.830116995,4737.3271681779,k9_k10_2e-10_200d_ts_147_t_12700800.000000.vtu,4738.419461622575,-1.092293444675306,1.0
148.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553460.861138094,4737.326763592894,k9_k10_2e-10_200d_ts_148_t_12787200.000000.vtu,4738.419461622575,-1.0926980296808324,1.0
149.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553390.096763361,4737.319550099038,k9_k10_2e-10_200d_ts_149_t_12873600.000000.vtu,4738.419461622575,-1.09991152353723,1.0
150.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553383.988032976,4737.3189273946155,k9_k10_2e-10_200d_ts_150_t_12960000.000000.vtu,4738.419461622575,-1.1005342279595425,1.0
151.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553380.782300165,4737.318600612473,k9_k10_2e-10_200d_ts_151_t_13046400.000000.vtu,4738.419461622575,-1.100861010101653,1.0
152.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553556.175428066,4737.3364796265305,k9_k10_2e-10_200d_ts_152_t_13132800.000000.vtu,4738.419461622575,-1.0829819960445093,1.0
153.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553476.613040494,4737.328369291406,k9_k10_2e-10_200d_ts_153_t_13219200.000000.vtu,4738.419461622575,-1.0910923311694205,1.0
154.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553409.146532232,4737.321491971501,k9_k10_2e-10_200d_ts_154_t_13305600.000000.vtu,4738.419461622575,-1.0979696510739814,1.0
155.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553480.941148859,4737.328810484919,k9_k10_2e-10_200d_ts_155_t_13392000.000000.vtu,4738.419461622575,-1.0906511376560957,1.0
156.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553246.006910302,4737.304862040622,k9_k10_2e-10_200d_ts_156_t_13478400.000000.vtu,4738.419461622575,-1.114599581953371,1.0
157.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553354.360675707,4737.315907276647,k9_k10_2e-10_200d_ts_157_t_13564800.000000.vtu,4738.419461622575,-1.1035543459283872,1.0
158.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553528.938126398,4737.33370314318,k9_k10_2e-10_200d_ts_158_t_13651200.000000.vtu,4738.419461622575,-1.0857584793948263,1.0
159.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553363.255402898,4737.316813976666,k9_k10_2e-10_200d_ts_159_t_13737600.000000.vtu,4738.419461622575,-1.102647645909201,1.0
160.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553286.588444475,4737.308998792321,k9_k10_2e-10_200d_ts_160_t_13824000.000000.vtu,4738.419461622575,-1.1104628302537094,1.0
161.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553713.051073229,4737.352471027669,k9_k10_2e-10_200d_ts_161_t_13910400.000000.vtu,4738.419461622575,-1.0669905949062013,1.0
162.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553369.147486169,4737.317414596775,k9_k10_2e-10_200d_ts_162_t_13996800.000000.vtu,4738.419461622575,-1.1020470257999477,1.0
163.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553458.687015435,4737.326541969789,k9_k10_2e-10_200d_ts_163_t_14083200.000000.vtu,4738.419461622575,-1.0929196527858949,1.0
164.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554066.048100071,4737.388454414706,k9_k10_2e-10_200d_ts_164_t_14169600.000000.vtu,4738.419461622575,-1.031007207869152,1.0
165.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553387.447791139,4737.319280071288,k9_k10_2e-10_200d_ts_165_t_14256000.000000.vtu,4738.419461622575,-1.1001815512872781,1.0
166.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553360.09114437,4737.31649142228,k9_k10_2e-10_200d_ts_166_t_14342400.000000.vtu,4738.419461622575,-1.1029702002952035,1.0
167.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553337.99819269,4737.314239337501,k9_k10_2e-10_200d_ts_167_t_14428800.000000.vtu,4738.419461622575,-1.1052222850739781,1.0
168.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554041.793499703,4737.385981978379,k9_k10_2e-10_200d_ts_168_t_14515200.000000.vtu,4738.419461622575,-1.0334796441957224,1.0
169.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553397.065339196,4737.3202604533535,k9_k10_2e-10_200d_ts_169_t_14601600.000000.vtu,4738.419461622575,-1.0992011692214874,1.0
170.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553369.419948038,4737.317442370666,k9_k10_2e-10_200d_ts_170_t_14688000.000000.vtu,4738.419461622575,-1.1020192519090415,1.0
171.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553347.663771918,4737.31522461571,k9_k10_2e-10_200d_ts_171_t_14774400.000000.vtu,4738.419461622575,-1.1042370068653327,1.0
172.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8554039.65250821,4737.385763732559,k9_k10_2e-10_200d_ts_172_t_14860800.000000.vtu,4738.419461622575,-1.033697890015901,1.0
173.0,ZK206,ZK206 | exact_fault | MID10 | 745.6 m,2964,2964,point,8553380.693177067,4737.31859152755,k9_k10_2e-10_200d_ts_173_t_14947200.000000.vtu,4738.419461622575,-1.1008700950251296,1.0
