time,time_days,file,well,node_id,x,y,z,pressure_Pa,head_m,head_initial_m,delta_head_m,delta_pressure_Pa,delta_pressure_MPa
2851200.0,33.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_33_t_2851200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-21269.96072909102,3917.652347368942,3919.820539084446,-2.168191715503781,-21269.96072909102,-0.02126996072909102
2937600.0,34.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_34_t_2937600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20766.783110103057,3917.703639684843,3919.820539084446,-2.1168993996029712,-20766.783110103057,-0.020766783110103056
3024000.0,35.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_35_t_3024000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-17918.54893522332,3917.9939795599585,3919.820539084446,-1.826559524487493,-17918.54893522332,-0.01791854893522332
3110400.0,36.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_36_t_3110400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-17477.35796673936,3918.0389531551145,3919.820539084446,-1.7815859293314134,-17477.35796673936,-0.01747735796673936
3196800.0,37.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_37_t_3196800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-16304.894608947132,3918.158470316969,3919.820539084446,-1.6620687674767396,-16304.894608947132,-0.016304894608947133
3283200.0,38.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_38_t_3283200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-16505.95535336506,3918.1379748282416,3919.820539084446,-1.6825642562043868,-16505.95535336506,-0.016505955353365062
3369600.0,39.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_39_t_3369600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-15349.316917018401,3918.2558788482565,3919.820539084446,-1.564660236189411,-15349.316917018401,-0.0153493169170184
3456000.0,40.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_40_t_3456000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19374.720111092036,3917.8455421312256,3919.820539084446,-1.9749969532203977,-19374.720111092036,-0.019374720111092036
3542400.0,41.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_41_t_3542400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-15731.471476267234,3918.216923235693,3919.820539084446,-1.6036158487531793,-15731.471476267234,-0.015731471476267234
3628800.0,42.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_42_t_3628800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-14451.961146585352,3918.347352423224,3919.820539084446,-1.4731866612219164,-14451.961146585352,-0.014451961146585353
3715200.0,43.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_43_t_3715200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-13863.705755241695,3918.4073172949206,3919.820539084446,-1.4132217895253234,-13863.705755241695,-0.013863705755241696
3801600.0,44.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_44_t_3801600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-13835.886473500344,3918.410153103457,3919.820539084446,-1.410385980988849,-13835.886473500344,-0.013835886473500345
3888000.0,45.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_45_t_3888000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-13833.5252945073,3918.410393794486,3919.820539084446,-1.410145289959928,-13833.5252945073,-0.013833525294507302
3974400.0,46.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_46_t_3974400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-16422.79403839131,3918.146452026506,3919.820539084446,-1.6740870579401417,-16422.79403839131,-0.01642279403839131
4060800.0,47.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_47_t_4060800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-17364.98359340226,3918.050408239043,3919.820539084446,-1.7701308454029459,-17364.98359340226,-0.01736498359340226
4147200.0,48.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_48_t_4147200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-17309.078601336376,3918.056107014993,3919.820539084446,-1.7644320694530506,-17309.078601336376,-0.017309078601336375
4233600.0,49.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_49_t_4233600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-16999.987733643364,3918.0876147487024,3919.820539084446,-1.732924335743519,-16999.987733643364,-0.016999987733643362
4320000.0,50.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_50_t_4320000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-16619.1163947811,3918.1264395538874,3919.820539084446,-1.6940995305585602,-16619.1163947811,-0.0166191163947811
4406400.0,51.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_51_t_4406400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-16957.007482492143,3918.091996017933,3919.820539084446,-1.7285430665128843,-16957.007482492143,-0.016957007482492143
4492800.0,52.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_52_t_4492800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-16559.819660408535,3918.1324840731913,3919.820539084446,-1.6880550112546189,-16559.819660408535,-0.016559819660408537
4579200.0,53.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_53_t_4579200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-17202.81014573517,3918.066939681211,3919.820539084446,-1.7535994032350573,-17202.81014573517,-0.01720281014573517
4665600.0,54.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_54_t_4665600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-17225.813111909636,3918.0645948324673,3919.820539084446,-1.7559442519786899,-17225.813111909636,-0.017225813111909637
4752000.0,55.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_55_t_4752000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-17479.46579251005,3918.0387382901026,3919.820539084446,-1.7818007943433258,-17479.46579251005,-0.01747946579251005
4838400.0,56.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_56_t_4838400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19707.950184994625,3917.8115737241,3919.820539084446,-2.008965360345883,-19707.950184994625,-0.019707950184994626
4924800.0,57.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_57_t_4924800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-18544.974098945935,3917.93012378384,3919.820539084446,-1.890415300606037,-18544.974098945935,-0.018544974098945934
5011200.0,58.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_58_t_5011200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-18523.28016994651,3917.9323351935236,3919.820539084446,-1.888203890922341,-18523.28016994651,-0.018523280169946508
5097600.0,59.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_59_t_5097600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-18387.14774197878,3917.946212097496,3919.820539084446,-1.8743269869501091,-18387.14774197878,-0.01838714774197878
5184000.0,60.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_60_t_5184000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-17104.291662018873,3918.0769823401015,3919.820539084446,-1.7435567443444597,-17104.291662018873,-0.017104291662018874
5270400.0,61.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_61_t_5270400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-18066.947442799545,3917.978852291092,3919.820539084446,-1.8416867933538015,-18066.947442799545,-0.018066947442799543
5356800.0,62.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_62_t_5356800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19330.416619234107,3917.850058287378,3919.820539084446,-1.9704807970679212,-19330.416619234107,-0.019330416619234108
5443200.0,63.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_63_t_5443200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19264.22891261107,3917.856805250337,3919.820539084446,-1.9637338341090071,-19264.22891261107,-0.01926422891261107
