time,time_days,ZK204,ZK206,ZK207,ZK401,ZK402
11491200.0,133.0,3820.8152067173783,3917.6755175961,4686.6007421442,4104.466377464515,4338.540423008326
11577600.0,134.0,3820.812661601387,3917.6762977374915,4686.601583715498,4104.465075038991,4338.539393150903
11664000.0,135.0,3820.8101161114464,3917.675709727143,4686.600954827151,4104.465865596999,4338.540003135053
11750400.0,136.0,3820.8075689101115,3917.676768256024,4686.602095556224,4104.464139398975,4338.538641443959
11836800.0,137.0,3820.805021511767,3917.6767276962555,4686.6020546179425,4104.464096255995,4338.538598376883
11923200.0,138.0,3820.8024731470014,3917.6753052462695,4686.600529577079,4104.466162708618,4338.540208326635
12009600.0,139.0,3820.7999231072854,3917.6758072683365,4686.601072768091,4104.465287578511,4338.539513731007
12096000.0,140.0,3820.7973733009603,3917.675766725504,4686.6010320577025,4104.46524578023,4338.539471970101
12182400.0,141.0,3820.7948228001196,3917.6773840727024,4686.6027727402325,4104.462671508749,4338.537446158087
12268800.0,142.0,3820.792273062281,3917.675965858963,4686.601251304873,4104.464738243157,4338.539056504478
12355200.0,143.0,3820.789720612756,3917.682825096622,4686.6086242299525,4104.454156480141,4338.530757158071
12441600.0,144.0,3820.7871731051946,3917.6761734002944,4686.601477485079,4104.464229892038,4338.53864049243
12528000.0,145.0,3820.7845966384193,3917.8234275603927,4686.759685683996,4104.239195311612,4338.362319853394
12614400.0,146.0,3820.7821224101585,3917.690686161411,4686.617002938151,4104.442163063861,4338.521325779078
12700800.0,147.0,3820.7795194634678,3917.690425039767,4686.616791959181,4104.44221839889,4338.521371911169
12787200.0,148.0,3820.776947519787,3917.6903864235856,4686.6167535554,4104.442180278197,4338.5213337854775
12873600.0,149.0,3820.7743956433897,3917.6795933203425,4686.605160910785,4104.458570266827,4338.53416699512
12960000.0,150.0,3820.771848028134,3917.679536506067,4686.605108234754,4104.458539164118,4338.534135147036
13046400.0,151.0,3820.7693095933396,3917.6794980845198,4686.60506988796,4104.458500846352,4338.534096828362
13132800.0,152.0,3820.7667703201723,3917.707872372812,4686.635556565155,4104.415064819104,4338.5000568701325
13219200.0,153.0,3820.764249105028,3917.694091408831,4686.620739316888,4104.436079674139,4338.516511951825
13305600.0,154.0,3820.7617099667073,3917.6838234800707,4686.6097175951945,4104.451647088069,4338.528702263267
13392000.0,155.0,3820.7591633198513,3917.695915062445,4686.6227160630315,4104.433066103946,4338.514137136503
13478400.0,156.0,3820.7566337218177,3917.6581032804743,4686.582089669661,4104.490755064277,4338.559327307636
13564800.0,157.0,3820.754078532045,3917.677316580891,4686.60275337861,4104.461239506555,4338.536196883004
13651200.0,158.0,3820.7515442865797,3917.704890596456,4686.632370498432,4104.419065666739,4338.503144576522
13737600.0,159.0,3820.749028610658,3917.677325721982,4686.602744838908,4104.461136979839,4338.536097602555
13824000.0,160.0,3820.7464887307074,3917.6662005041626,4686.5908090465655,4104.477988364227,4338.549295057711
13910400.0,161.0,3820.743939479632,3917.735115269045,4686.6648557225035,4104.3726118713375,4338.4667265027865
13996800.0,162.0,3820.7414460460095,3917.6772750542054,4686.602682732697,4104.461014046528,4338.535976770004
14083200.0,163.0,3820.7388971985265,3917.6936877752323,4686.620347365959,4104.435748474471,4338.516178650175
14169600.0,164.0,3820.736358444629,3917.790230486799,4686.724061856564,4104.28823222308,4338.400592444022
14256000.0,165.0,3820.7338935942607,3917.6772769045424,4686.602663564473,4104.460884193051,4338.535850738293
14342400.0,166.0,3820.7313342190096,3917.6770524878507,4686.602481873026,4104.460929078671,4338.535887795087
14428800.0,167.0,3820.7288102686916,3917.6742567454075,4686.599481093032,4104.465111525544,4338.5391572324515
14515200.0,168.0,3820.726287983705,3917.7873205847213,4686.720954791371,4104.292321020755,4338.403770183372
14601600.0,169.0,3820.7268276515247,3898.5325753290967,4666.034645159339,4133.7029289105185,4361.446704740942
14688000.0,170.0,3820.713931676357,3917.6446843391586,4686.577537270298,4104.469363957834,4338.543633778881
14774400.0,171.0,3820.7189695945385,3917.674067680393,4686.599493743593,4104.460151206006,4338.534833257746
14860800.0,172.0,3820.719366073746,3917.785371514834,4686.719035135058,4104.290400464633,4338.401849532661
14947200.0,173.0,3820.717285222635,3917.6752964895736,4686.600707914704,4104.458936447275,4338.533902613733
