Zeit [s],Q_downhole [lpm]_s,Pint_downhole [MPa]
2095.009,2.061511289,2.911629
2095.209,2.063827632,2.907382
2095.409,2.060582878,2.893867
2095.609,2.06242156,2.8317
2095.809,2.060379411,2.798107
2096.009,2.061184188,2.923985
2096.209,2.06036993,2.875719
2096.409,2.060635903,2.886531
2096.609,2.061012953,2.845987
2096.809,2.060599843,2.821275
2097.009,2.062342273,2.93943
2097.209,2.060825292,2.856026
2097.409,2.064039134,2.862591
2097.609,2.061398416,2.857185
2097.809,2.065937654,2.934025
2098.009,2.061486804,2.94947
2098.209,2.066566474,2.84174
2098.409,2.062439979,2.849848
2098.609,2.06830734,2.878422
2098.809,2.063745881,2.947925
2099.009,2.068844657,2.941747
2099.209,2.064410479,2.828997
2099.409,2.070246299,2.838264
2099.609,2.066582784,2.895026
2099.809,2.07185739,2.957579
2100.009,2.067431387,2.941361
2100.209,2.072726046,2.836334
2100.409,2.069118356,2.825136
2100.609,2.074371268,2.918579
2100.809,2.069492681,2.951787
2101.009,2.07398995,2.930163
2101.209,2.069125269,2.847532
2101.409,2.074115186,2.923599
2101.609,2.068912633,2.944064
2101.809,2.072855519,2.918579
2102.009,2.067870703,2.910085
2102.209,2.072095167,2.873016
2102.409,2.068045662,2.938658
2102.609,2.071498449,2.969162
2102.809,2.067677578,2.881897
2103.009,2.070624182,2.906996
2103.209,2.067880013,2.883055
2103.409,2.069724891,2.961826
2103.609,2.067893232,2.978043
2103.809,2.06901711,2.868383
2104.009,2.068552903,2.878422
2104.209,2.069071951,2.895412
2104.409,2.069351694,2.974954
2104.609,2.069480508,2.969162
2104.809,2.070295788,2.857957
2105.009,2.070469876,2.904679
2105.209,2.071706642,2.922055
2105.409,2.071819044,2.984608
2105.609,2.073271812,2.967232
2105.809,2.073712096,2.866838
2106.009,2.075158409,2.925144
2106.209,2.076040013,2.943678
2106.409,2.077265062,2.974954
2106.609,2.07834917,2.961826
2106.809,2.079662414,2.878036
2107.009,2.080758429,2.951014
2107.209,2.081484098,2.961054
2107.409,2.082257288,2.956806
2107.609,2.082527927,2.943292
2107.809,2.083039086,2.893481
2108.009,2.082849324,2.962598
2108.209,2.083000298,2.991558
2108.409,2.082462283,2.932094
2108.609,2.082359499,2.877264
2108.809,2.081581947,2.907768
2109.009,2.081239739,2.97843
2109.209,2.08014292,3.000439
2109.409,2.080064289,2.902362
2109.609,2.078523706,2.893867
2109.809,2.079252563,2.920896
2110.009,2.0773174,3.001597
2110.209,2.078339301,3.000439
2110.409,2.076520689,2.886917
2110.609,2.077908355,2.927847
2110.809,2.076516822,2.935955
2111.009,2.077651603,3.007003
2111.209,2.07708525,2.991944
2111.409,2.077698145,2.884214
2111.609,2.077990082,2.947539
2111.809,2.078007893,2.967232
2112.009,2.078893946,3.015112
2112.209,2.078341381,2.874947
2112.409,2.079798588,2.905837
2112.609,2.078676914,2.960668
2112.809,2.080248097,2.986152
2113.009,2.078427612,2.981133
2113.209,2.079678558,2.880353
2113.409,2.077964336,2.920124
2113.609,2.078593161,2.986924
2113.809,2.077143104,3.009706
2114.009,2.076771735,2.953331
2114.209,2.075623499,2.901204
2114.409,2.074841206,2.924371
2114.609,2.073806818,3.000439
2114.809,2.072388084,3.018973
2115.009,2.071744665,2.938272
2115.209,2.06998325,2.915104
2115.409,2.069783728,2.947153
2115.609,2.067793933,3.012795
2115.809,2.067511161,2.929777
2116.009,2.065401465,2.910857
2116.209,2.065527831,2.94445
2116.409,2.06338269,2.965687
2116.609,2.063432342,3.031716
2116.809,2.061473935,2.922441
2117.009,2.061714452,2.907768
2117.209,2.059961534,2.974182
2117.409,2.060279485,2.980746
2117.609,2.058573357,3.034418
2117.809,2.059561427,2.895412
2118.009,2.058105665,2.925144
2118.209,2.05949154,2.984222
2118.409,2.058071148,3.014726
2118.609,2.059177868,3.011251
2118.809,2.058346858,2.905837
2119.009,2.059388196,2.942906
2119.209,2.058968562,3.012409
2119.409,2.059661034,2.983063
2119.609,2.05953063,2.953331
2119.809,2.059950925,2.929391
2120.009,2.06012473,2.953331
2120.209,2.060201115,3.031716
2120.409,2.060613354,2.959509
2120.609,2.060374842,2.935955
2120.809,2.06107199,2.957192
2121.009,2.060423411,2.971479
2121.209,2.061350036,3.04523
2121.409,2.060293782,2.934797
2121.609,2.061586618,2.930549
2121.809,2.060227583,2.979588
2122.009,2.061669419,3.000053
2122.209,2.059883951,3.052567
2122.409,2.061521718,2.926688
2122.609,2.059793574,2.934411
2122.809,2.061327114,3.000825
2123.009,2.05925156,3.021676
2123.209,2.060324786,3.027854
2123.409,2.058387279,2.913946
2123.609,2.059276427,2.956034
2123.809,2.057700973,3.022062
2124.009,2.05757814,3.015112
2124.209,2.056398542,3.003914
2124.409,2.055941284,2.937886
2124.609,2.054777024,2.965301
2124.809,2.054579985,3.04021
2125.009,2.052740654,2.988855
2125.209,2.053898564,2.982677
2125.409,2.051355069,2.957965
2125.609,2.053258835,2.979974
2125.809,2.050327984,3.057972
2126.009,2.052321453,2.962598
2126.209,2.049733303,2.948311
2126.409,2.051468955,2.976885
2126.609,2.04915611,3.059517
2126.809,2.050505782,3.068784
2127.009,2.04873168,2.957192
2127.209,2.050302532,2.950628
2127.409,2.048850141,3.011637
2127.609,2.050075888,3.048319
2127.809,2.049008193,3.071487
2128.009,2.050159592,2.935183
2128.209,2.049728062,2.959123
2128.409,2.050973913,3.033646
2128.609,2.050240079,3.032488
2128.809,2.051759432,3.049864
2129.009,2.050800809,2.939817
2129.209,2.052923696,2.981905
2129.409,2.051550897,3.04523
2129.609,2.054105246,3.020132
2129.809,2.052238275,3.003528
2130.009,2.055199568,2.960281
2130.209,2.053116695,3.079596
2130.409,2.056168979,3.070715
2130.609,2.053814091,3.001984
2130.809,2.057187236,2.978816
2131.009,2.054955281,2.993875
2131.209,2.058073827,3.081912
2131.409,2.055519501,3.084615
2131.609,2.058216771,2.967232
2131.809,2.056757114,2.964529
2132.009,2.059141012,3.012023
2132.209,2.057568707,3.071873
2132.409,2.05932318,3.089635
2132.609,2.058241689,2.964529
2132.809,2.059752927,2.977271
2133.009,2.058789357,3.03326
2133.209,2.059671063,3.056814
2133.409,2.05841944,3.064537
2133.609,2.058763584,2.950242
2133.809,2.057600272,3.077665
2134.009,2.057414088,3.062992
2134.209,2.056286235,3.049091
2134.409,2.05569934,3.040597
2134.609,2.05460235,2.969549
2134.809,2.05370899,3.093496
2135.009,2.052593919,3.073418
2135.209,2.05150995,3.024379
2135.409,2.050835057,3.015498
2135.609,2.049813757,2.995033
2135.809,2.049433217,3.095427
2136.009,2.048229158,3.088477
2136.209,2.048789417,2.99735
2136.409,2.047305347,2.983063
2136.609,2.049113075,3.026696
2136.809,2.047313149,3.08616
2137.009,2.049532525,3.107011
2137.209,2.048474398,2.976113
2137.409,2.05098678,3.060675
2137.609,2.050351544,3.049478
2137.809,2.052694834,3.079596
2138.009,2.052721029,3.07921
2138.209,2.054668879,2.972252
2138.409,2.056004856,3.084615
2138.609,2.057651826,3.078437
2138.809,2.058789103,3.050636
2139.009,2.060329045,3.055656
2139.209,2.061265352,2.97843
2139.409,2.063093159,3.106239
2139.609,2.062849077,3.084229
2139.809,2.065045264,3.040597
2140.009,2.064205795,3.015112
2140.209,2.066596231,3.001984
2140.409,2.06510026,3.110872
2140.609,2.067095189,3.105466
2140.809,2.065375747,3.019359
2141.009,2.067419979,3.041369
2141.209,2.066157194,3.044458
2141.409,2.067839336,3.105853
2141.609,2.066771761,3.12207
2141.809,2.068163319,2.989627
2142.009,2.06769329,3.06415
2142.209,2.068869009,3.054111
2142.409,2.068904336,3.088863
2142.609,2.069955983,3.11512
2142.809,2.070684809,2.981519
2143.009,2.071735482,3.092338
2143.209,2.072661594,3.075734
2143.409,2.073840629,3.081526
2143.609,2.075176443,3.06415
2143.809,2.076754514,2.991944
2144.009,2.078157668,3.114347
2144.209,2.079451515,3.101605
2144.409,2.080732595,3.062992
2144.609,2.082242204,3.037121
2144.809,2.083673667,3.012409
2145.009,2.085071827,3.125545
2145.209,2.08608516,3.109714
2145.409,2.087458914,3.031716
2145.609,2.088358567,3.045616
2145.809,2.089928974,3.043299
2146.009,2.090319149,3.120525
2146.209,2.092176279,3.129406
2146.409,2.092238009,3.014726
2146.609,2.095012252,3.08114
2146.809,2.09402666,3.070329
2147.009,2.098019353,3.109328
2147.209,2.096329904,3.127862
2147.409,2.101285591,2.996192
2147.609,2.100548492,3.107397
2147.809,2.105409312,3.090407
2148.009,2.106683321,3.09813
2148.209,2.111289152,3.03326
2148.409,2.115153625,3.003528
2148.609,2.119984669,3.121298
2148.809,2.124582172,3.109714
2149.009,2.130794474,3.073804
2149.209,2.139017795,3.048319
2149.409,2.148541819,3.023607
2149.609,2.157321911,3.138287
2149.809,2.165643584,3.126704
2150.009,2.179091896,3.051022
2150.209,2.201254961,3.071487
2150.409,2.58455225,3.103536
2150.609,2.866938182,3.048319
2150.809,2.929176141,3.097358
2151.009,2.961979467,3.079596
2151.209,3.075614438,3.064537
2151.409,3.222241495,3.114347
2151.609,3.346759354,3.05218
2151.809,3.522890375,3.133654
2152.009,3.660147059,3.132109
2152.209,3.698955795,3.087704
2152.409,3.745737968,3.104694
2152.609,3.774125781,3.199296
2152.809,3.810248385,3.095813
2153.009,3.886706355,3.12207
2153.209,3.932454849,3.100447
2153.409,3.967393703,3.160297
2153.609,3.984021785,3.182692
2153.809,3.996175786,3.249107
2154.009,4.005399888,3.255671
2154.209,4.014494455,3.174198
2154.409,4.023855685,3.212424
2154.609,4.030522533,3.256829
2154.809,4.036570654,3.155663
2155.009,4.042168939,3.151416
2155.209,4.047073886,3.184237
2155.409,4.050884644,3.302007
2155.609,4.054304621,3.274205
2155.809,4.057052095,3.231345
2156.009,4.060514113,3.243701
2156.209,4.061631736,3.320927
2156.409,4.064850457,3.156049
2156.609,4.064012036,3.177673
2156.809,4.068317305,3.234434
2157.009,4.064646045,3.263007
2157.209,4.069587103,3.191959
2157.409,4.064705262,3.209335
2157.609,4.069981428,3.207019
2157.809,4.064441993,3.320541
2158.009,4.068402351,3.28965
2158.209,4.063627542,3.276522
2158.409,4.066681395,3.353362
2158.609,4.061807496,3.367263
2158.809,4.064258867,3.19891
2159.009,4.060028428,3.243701
2159.209,4.062543893,3.299304
2159.409,4.058202929,3.239067
2159.609,4.060855804,3.20393
2159.809,4.057029836,3.231731
2160.009,4.059537172,3.351431
2160.209,4.056377888,3.33058
2160.409,4.058495184,3.298531
2160.609,4.056853588,3.294284
2160.809,4.057993148,3.382708
2161.009,4.057492939,3.222078
2161.209,4.057545613,3.233662
2161.409,4.058417305,3.28772
2161.609,4.057111235,3.344867
2161.809,4.059118164,3.240226
2162.009,4.056838534,3.251424
2162.209,4.059890935,3.264938
2162.409,4.056571568,3.368035
2162.609,4.059757126,3.319769
2162.809,4.056253002,3.312432
2163.009,4.059336333,3.397767
2163.209,4.05500046,3.406262
2163.409,4.058239081,3.254513
2163.609,4.054385985,3.283472
2163.809,4.058069105,3.341006
2164.009,4.053794481,3.257215
2164.209,4.057379234,3.249879
2164.409,4.053884773,3.286947
2164.609,4.056836776,3.389272
2164.809,4.053991648,3.368807
2165.009,4.056325515,3.342164
2165.209,4.055203717,3.316293
2165.409,4.056722669,3.42441
2165.609,4.056667328,3.260691
2165.809,4.05763398,3.304709
2166.009,4.058154967,3.335986
2166.209,4.058744275,3.291581
2166.409,4.059318373,3.271116
2166.609,4.059705854,3.302007
2166.809,4.060279326,3.312818
2167.009,4.06033766,3.390816
2167.209,4.060788005,3.35954
2167.409,4.060603413,3.350273
2167.609,4.060825975,3.446805
2167.809,4.060419611,3.446419
2168.009,4.060391177,3.306254
2168.209,4.059915467,3.370738
2168.409,4.059657907,3.386569
2168.609,4.059122309,3.290423
2168.809,4.058978079,3.296987
2169.009,4.058455408,3.327491
2169.209,4.058512712,3.422093
2169.409,4.057996159,3.375757
2169.609,4.058436308,3.379619
2169.809,4.058111217,3.461864
2170.009,4.058843808,3.458389
2170.209,4.058804792,3.32363
2170.409,4.059897963,3.364946
2170.609,4.059685237,3.427113
2170.809,4.061541407,3.310888
2171.009,4.060488544,3.313977
2171.209,4.063401149,3.342164
2171.409,4.061205549,3.351431
2171.609,4.064594837,3.361471
2171.809,4.06181298,3.357223
2172.009,4.065705683,3.343709
2172.209,4.062438307,3.474221
2172.409,4.065571636,3.447191
2172.609,4.06250821,3.392361
2172.809,4.06497904,3.4553
2173.009,4.061634739,3.489666
2173.209,4.063534192,3.327877
2173.409,4.060665656,3.356837
2173.609,4.062546757,3.388114
2173.809,4.059671375,3.386569
2174.009,4.061349598,3.341778
2174.209,4.058930249,3.356837
2174.409,4.060481289,3.490824
2174.609,4.058516658,3.471131
2174.809,4.059759794,3.414757
2175.009,4.058782771,3.417846
2175.209,4.059461178,3.500091
2175.409,4.059181997,3.337917
2175.609,4.059181972,3.347956
2175.809,4.059752064,3.392747
2176.009,4.058859465,3.446033
2176.209,4.060111583,3.360312
2176.409,4.05850408,3.366876
2176.609,4.060352519,3.386569
2176.809,4.058068603,3.490824
2177.009,4.059797546,3.433677
2177.209,4.057357132,3.427885
2177.409,4.059101679,3.508972
2177.609,4.056016653,3.523645
2177.809,4.058110072,3.37151
2178.009,4.054945626,3.395836
2178.209,4.057919176,3.446033
2178.409,4.054170215,3.366876
2178.609,4.057530976,3.368421
2178.809,4.054288792,3.398925
2179.009,4.057240728,3.497774
2179.209,4.054381811,3.474993
2179.409,4.056896496,3.443716
2179.609,4.055599548,3.418232
2179.809,4.057281643,3.535615
2180.009,4.05702832,3.380005
2180.209,4.058141662,3.423251
2180.409,4.05849209,3.457231
2180.609,4.059334565,3.385411
2180.809,4.059644453,3.374599
2181.009,4.060472827,3.406262
2181.209,4.060660989,3.404331
2181.409,4.061417972,3.46727
2181.609,4.061389189,3.459934
2181.809,4.062035943,3.433677
2182.009,4.061852081,3.551447
2182.209,4.06229515,3.536774
2182.409,4.062019707,3.429816
2182.609,4.06224306,3.487349
2182.809,4.061970108,3.510903
2183.009,4.061963504,3.387341
2183.209,4.06183086,3.387727
2183.409,4.06167794,3.419004
2183.609,4.061772612,3.482329
2183.809,4.061411267,3.430202
2184.009,4.061914748,3.450667
2184.209,4.061377019,3.554536
2184.409,4.06229108,3.546041
2184.609,4.061605646,3.435608
2184.809,4.063315921,3.464567
2185.009,4.06202738,3.541021
2185.209,4.064499446,3.398925
2185.409,4.062159163,3.404717
2185.609,4.065885833,3.432518
2185.809,4.062170098,3.428271
2186.009,4.066164255,3.456459
2186.209,4.061948754,3.444489
2186.409,4.066759476,3.427885
2186.609,4.062189394,3.562258
2186.809,4.066092084,3.536001
2187.009,4.061984501,3.47731
2187.209,4.065378304,3.537932
2187.409,4.060938495,3.576545
2187.609,4.063744434,3.417073
2187.809,4.059992243,3.440241
2188.009,4.062845746,3.469201
2188.209,4.059208241,3.464567
2188.409,4.061785115,3.421707
2188.609,4.058879748,3.441013
2188.809,4.061186961,3.581565
2189.009,4.059025184,3.546041
2189.209,4.060717869,3.50318
2189.409,4.059910946,3.488507
2189.609,4.060852894,3.588515
2189.809,4.060643068,3.435994
2190.009,4.061031485,3.441786
2190.209,4.061153293,3.503953
2190.409,4.061114865,3.558397
2190.609,4.061272734,3.429043
2190.809,4.060941604,3.449508
2191.009,4.060965269,3.451439
2191.209,4.060453076,3.546813
2191.409,4.060194661,3.512061
2191.609,4.059590884,3.47924
2191.809,4.059208885,3.601643
2192.009,4.058326028,3.587357
2192.209,4.058312582,3.476537
2192.409,4.057068082,3.505883
2192.609,4.057915347,3.55608
2192.809,4.056206224,3.430202
2193.009,4.057920177,3.428657
2193.209,4.056296715,3.463409
2193.409,4.058084402,3.53716
2193.609,4.056831625,3.509744
2193.809,4.058446338,3.494299
2194.009,4.058335322,3.466884
2194.209,4.059515902,3.605505
2194.409,4.059958779,3.483874
2194.609,4.061191091,3.517853
2194.809,4.061635885,3.571525
2195.009,4.063010143,3.436766
2195.209,4.062691702,3.442558
2195.409,4.064782097,3.476151
2195.609,4.063205823,3.493527
2195.809,4.06574591,3.476537
2196.009,4.063342209,3.498547
2196.209,4.066236612,3.472676
2196.409,4.063540627,3.595079
2196.609,4.065871838,3.578476
2196.809,4.063356535,3.524804
2197.009,4.065433366,3.593535
2197.209,4.062863272,3.60203
2197.409,4.064569795,3.446033
2197.609,4.062638872,3.472676
2197.809,4.064131377,3.489666
2198.009,4.062540367,3.49623
2198.209,4.06358513,3.464567
2198.409,4.062710505,3.483488
2198.609,4.063374641,3.619019
2198.809,4.063221475,3.578862
2199.009,4.063334839,3.522487
2199.209,4.064161515,3.534071
2199.409,4.063386008,3.618633
2199.609,4.06529802,3.45337
2199.809,4.063369637,3.471904
2200.009,4.066510179,3.514764
2200.209,4.062939508,3.539863
2200.409,4.066649908,3.47229
2200.609,4.062593282,3.485032
2200.809,4.066909336,3.481943
2201.009,4.062392172,3.596238
2201.209,4.065794526,3.550288
2201.409,4.061754519,3.545268
2201.609,4.064311066,3.62597
2201.809,4.060040267,3.637167
2202.009,4.062574562,3.474993
2202.209,4.058688654,3.52519
2202.409,4.061637013,3.578089
2202.609,4.057255244,3.485418
2202.809,4.060559468,3.469973
2203.009,4.056610888,3.491983
2203.209,4.059618014,3.603574
2203.409,4.056147746,3.555694
2203.609,4.058796709,3.531754
2203.809,4.056706414,3.519398
2204.009,4.058500233,3.64489
2204.209,4.057218831,3.512447
2204.409,4.058409932,3.519398
2204.609,4.057777812,3.587357
2204.809,4.058199128,3.629831
2205.009,4.057798618,3.476537
2205.209,4.057821391,3.498161
2205.409,4.057523804,3.50318
2205.609,4.057204862,3.566119
2205.809,4.056894704,3.543724
2206.009,4.056374174,3.509358
2206.209,4.056102731,3.649524
2206.409,4.055217607,3.629445
2206.609,4.055463356,3.539863
2206.809,4.05403645,3.604732
2207.009,4.055223398,3.642959
2207.209,4.053085632,3.476923
2207.409,4.055364026,3.486963
2207.609,4.052867292,3.525576
2207.809,4.055477753,3.520556
2208.009,4.05292895,3.499705
2208.209,4.05592169,3.503566
2208.409,4.053980622,3.513992
2208.609,4.056754452,3.622881
2208.809,4.055380332,3.557625
2209.009,4.058468041,3.558783
2209.209,4.056838986,3.643732
2209.409,4.06039162,3.479626
2209.609,4.057771077,3.506655
2209.809,4.062646726,3.52712
2210.009,4.058159075,3.576931
2210.209,4.063506776,3.490438
2210.409,4.058495208,3.51515
2210.609,4.064504285,3.515536
2210.809,4.058980736,3.619019
2211.009,4.064091042,3.600099
2211.209,4.059236461,3.567278
2211.409,4.063930433,3.654929
2211.609,4.058796176,3.65184
2211.809,4.062921252,3.504339
2212.009,4.059194891,3.551447
2212.209,4.062936881,3.575387
2212.409,4.059739329,3.499705
2212.609,4.06304609,3.498547
2212.809,4.061090081,3.521715
2213.009,4.063436134,3.624425
2213.209,4.06249738,3.581951
2213.409,4.063847424,3.576545
2213.609,4.064215052,3.537546
2213.809,4.064802327,3.66188
2214.009,4.065386441,3.512834
2214.209,4.065433403,3.559169
2214.409,4.066297022,3.607822
2214.609,4.065458264,3.634851
2214.809,4.066371751,3.505111
2215.009,4.065144273,3.525962
2215.209,4.065462116,3.516309
2215.409,4.064259194,3.593535
2215.609,4.06393123,3.53214
2215.809,4.062668114,3.553763
2216.009,4.062450452,3.667672
2216.209,4.060544085,3.654543
2216.409,4.061404848,3.545655
2216.609,4.058597471,3.602416
2216.809,4.060941519,3.650296
2217.009,4.057257796,3.514378
2217.209,4.060906288,3.501636
2217.409,4.057291507,3.530209
2217.609,4.060539152,3.612841
2217.809,4.056938488,3.546813
2218.009,4.059941653,3.53716
2218.209,4.057589926,3.53716
2218.409,4.059766602,3.668444
2218.609,4.058317101,3.569209
2218.809,4.059915192,3.581951
2219.009,4.058981704,3.653771
2219.209,4.059717834,3.669988
2219.409,4.058956694,3.504339
2219.609,4.059271072,3.529051
2219.809,4.058676166,3.574614
2220.009,4.058488542,3.559555
2220.209,4.057986214,3.547199
2220.409,4.057558115,3.537932
2220.609,4.057101306,3.67578
2220.809,4.056411985,3.63794
2221.009,4.056263938,3.593149
2221.209,4.055411875,3.659949
2221.409,4.055735117,3.686206
2221.609,4.054576915,3.519784
2221.809,4.055696654,3.522873
2222.009,4.054326069,3.569981
2222.209,4.055820501,3.538704
2222.409,4.054296057,3.528279
2222.609,4.056246295,3.541793
2222.809,4.054853855,3.541407
2223.009,4.05691944,3.650296
2223.209,4.055632216,3.595465
2223.409,4.058254791,3.587743
2223.609,4.056598344,3.686206
2223.809,4.059699736,3.517467
2224.009,4.057234937,3.547585
2224.209,4.061342023,3.605505
2224.409,4.05711196,3.649137
2224.609,4.061729607,3.518625
2224.809,4.057481422,3.54913
2225.009,4.06275168,3.547971
2225.209,4.057854866,3.605891
2225.409,4.062579505,3.582337
2225.609,4.058464281,3.567664
2225.809,4.062868191,3.689295
2226.009,4.058774211,3.680028
2226.209,4.062429749,3.570753
2226.409,4.060067399,3.60203
2226.609,4.062790065,3.652999
2226.809,4.061205855,3.519784
2227.009,4.063220211,3.529051
2227.209,4.06262329,3.55106
2227.409,4.063872784,3.624811
2227.609,4.063836813,3.561486
2227.809,4.064552673,3.578089
2228.009,4.065139982,3.548357
2228.209,4.065281464,3.678483
2228.409,4.066141599,3.568436
2228.609,4.065712071,3.60203
2228.809,4.066804664,3.661107
2229.009,4.065507364,3.688137
2229.209,4.066366585,3.529437
2229.409,4.064993743,3.5611
2229.609,4.06507658,3.567278
2229.809,4.063887213,3.57307
2230.009,4.063434508,3.535615
2230.209,4.062350718,3.548357
2230.409,4.061760716,3.680028
2230.609,4.060471856,3.654929
2230.809,4.060347615,3.607435
2231.009,4.058776283,3.673464
2231.209,4.05947653,3.703196
2231.409,4.057421957,3.530209
2231.609,4.059248609,3.542179
2231.809,4.05709276,3.592376
2232.009,4.058896426,3.582723
2232.209,4.056695003,3.540635
2232.409,4.058585046,3.550674
2232.609,4.056890866,3.561872
2232.809,4.058337455,3.664196
2233.009,4.057146133,3.614772
2233.209,4.058346343,3.614772
2233.409,4.05745281,3.702423
2233.609,4.058017421,3.698176
2233.809,4.057269838,3.55106
2234.009,4.057401147,3.593149
2234.209,4.056786065,3.655315
2234.409,4.056478181,3.544496
2234.609,4.05595825,3.557238
2234.809,4.055559501,3.56303
2235.009,4.055077733,3.66883
2235.209,4.054666387,3.61593
2235.409,4.05433874,3.599713
2235.609,4.054165516,3.708215
2235.809,4.054045704,3.706285
2236.009,4.054059913,3.575773
2236.209,4.054233161,3.59006
2236.409,4.054417726,3.654543
2236.609,4.05487261,3.542179
2236.809,4.05517043,3.543724
2237.009,4.055962441,3.567278
2237.209,4.056135716,3.579248
2237.409,4.057225225,3.626742
2237.609,4.05718424,3.605119
2237.809,4.058911716,3.566506
2238.009,4.05791514,3.713235
2238.209,4.060538801,3.575387
2238.409,4.058298105,3.614386
2238.609,4.062027917,3.656088
2238.809,4.057768148,3.693542
2239.009,4.062122139,3.53909
2239.209,4.057654666,3.570367
2239.409,4.062714289,3.578862
2239.609,4.057696005,3.594693
2239.809,4.062530868,3.575773
2240.009,4.058430157,3.568436
2240.209,4.062620104,3.702423
2240.409,4.058950607,3.689295
2240.609,4.062254872,3.619405
2240.809,4.06089321,3.624425
2241.009,4.063093079,3.69779
2241.209,4.062807699,3.546427
2241.409,4.064272545,3.555694
2241.609,4.064638122,3.59701
2241.809,4.065735916,3.578089
2242.009,4.066140007,3.558011
2242.209,4.067054744,3.569595
2242.409,4.06753022,3.571139
2242.609,4.06813909,3.675394
2242.809,4.068369432,3.630603
2243.009,4.068692538,3.616316
2243.209,4.068650075,3.717096
2243.409,4.068653271,3.733314
2243.609,4.068323253,3.578862
2243.809,4.068030056,3.624039
2244.009,4.067436263,3.651068
2244.209,4.066785442,3.558397
2244.409,4.066109061,3.545655
2244.609,4.065284761,3.572298
2244.809,4.064638653,3.677325
2245.009,4.063490104,3.619792
2245.209,4.06357797,3.62597
2245.409,4.061896165,3.71169
2245.609,4.06303264,3.724433
2245.809,4.060628831,3.573456
2246.009,4.063480655,3.609366
2246.209,4.060386908,3.677711
2246.409,4.06372104,3.562644
2246.609,4.059771261,3.549516
2246.809,4.064000315,3.573456
2247.009,4.059589097,3.577703
2247.209,4.063498605,3.635237
2247.409,4.059296452,3.611297
2247.609,4.06379428,3.593921
2247.809,4.05976986,3.72868
2248.009,4.062967452,3.69779
2248.209,4.059678074,3.604346
2248.409,4.061725273,3.675394
2248.609,4.058982249,3.708601
2248.809,4.059635121,3.545655
2249.009,4.057946465,3.570753
2249.209,4.057897031,3.593535
2249.409,4.056801577,3.638712
2249.609,4.056369102,3.578476
2249.809,4.055701781,3.576159
2250.009,4.055338844,3.725591
2250.209,4.055021738,3.695473
2250.409,4.054676626,3.632534
2250.609,4.054930665,3.632148
2250.809,4.054507772,3.705512
2251.009,4.055289048,3.547971
2251.209,4.054725157,3.555694
2251.409,4.056339734,3.592376
2251.609,4.054933505,3.63987
2251.809,4.057284665,3.578862
2252.009,4.055360472,3.581951
2252.209,4.058722388,3.578476
2252.409,4.055895314,3.707829
2252.609,4.059472112,3.629445
2252.809,4.056007814,3.636395
2253.009,4.059929342,3.712077
2253.209,4.055120889,3.724433
2253.409,4.05934797,3.572298
2253.609,4.055069281,3.592376
2253.809,4.059766259,3.639098
2254.009,4.055016592,3.564189
2254.209,4.059696634,3.564575
2254.409,4.055725984,3.581565
2254.609,4.059502936,3.692384
2254.809,4.056130166,3.67385
2255.009,4.059129129,3.637167
2255.209,4.057766092,3.600485
2255.409,4.059698232,3.727522
2255.609,4.059418153,3.568822
2255.809,4.060643512,3.611683
2256.009,4.060960233,3.640643
2256.209,4.061834194,3.570753
2256.409,4.062206031,3.566119
2256.609,4.062960218,3.583495
2256.809,4.063297614,3.576931
2257.009,4.063849135,3.649524
2257.209,4.063998742,3.63987
2257.409,4.064364214,3.603188
2257.609,4.064337294,3.723274
2257.809,4.064483363,3.727522
2258.009,4.064293092,3.611683
2258.209,4.06424927,3.667286
2258.409,4.063985116,3.698176
2258.609,4.063790533,3.561872
2258.809,4.063574726,3.559555
2259.009,4.063373719,3.583881
2259.209,4.063252313,3.632148
2259.409,4.063096977,3.569981
2259.609,4.06320335,3.581565
2259.809,4.063111118,3.718255
2260.009,4.063437201,3.698176
2260.209,4.063444155,3.634078
2260.409,4.064082159,3.642187
2260.609,4.063848724,3.720571
2260.809,4.065092992,3.557238
2261.009,4.064175202,3.569981
2261.209,4.066366318,3.615158
2261.409,4.064054989,3.642573
2261.609,4.066712717,3.567278
2261.809,4.06365858,3.579248
2262.009,4.066579393,3.589287
2262.209,4.063137535,3.705126
2262.409,4.065176223,3.650296
2262.609,4.062069132,3.644504
2262.809,4.06367441,3.725977
2263.009,4.060279244,3.731769
2263.209,4.062076411,3.566892
2263.409,4.058644841,3.612841
2263.609,4.061172575,3.671147
2263.809,4.057295413,3.572298
2264.009,4.060123244,3.561486
2264.209,4.056705327,3.585812
2264.409,4.058995902,3.703196
2264.609,4.056160775,3.661107
2264.809,4.058063976,3.633692
2265.009,4.05653511,3.609752
2265.209,4.05768685,3.732541
2265.409,4.05707389,3.585426
2265.609,4.057412374,3.611297
2265.809,4.057673227,3.671919
2266.009,4.05712432,3.707057
2266.209,4.05806625,3.562644
2266.409,4.056867121,3.587357
2266.609,4.058161006,3.593921
2266.809,4.056344503,3.665741
2267.009,4.057592191,3.636395
2267.209,4.055592239,3.595851
2267.409,4.056979252,3.730225
2267.609,4.054432096,3.717869
2267.809,4.056326609,3.624425
2268.009,4.053806979,3.660721
2268.209,4.056360422,3.70976
2268.409,4.053496829,3.560328
2268.609,4.056667018,3.568822
2268.809,4.054286184,3.592376
2269.009,4.057185127,3.643732
2269.209,4.055378997,3.613613
