Zeit [s],Q_uphole [lpm],Q_downhole [lpm],Pint_uphole [MPa],Pint_downhole [MPa],Ppacker_uphole [MPa],Pi_obs [MPa]
834.809,0.004414,9.53867,1.819951,1.91773,3.251834,0.032315
835.009,0.004414,9.541759,1.819179,1.915414,3.251062,0.032238
835.209,0.004414,9.527663,1.817634,1.911939,3.250289,0.032238
835.409,0.004414,9.54118,1.81609,1.91078,3.249517,0.032276
835.609,0.004414,9.542146,1.825357,1.910008,3.250289,0.032238
835.809,0.004414,9.553925,1.813001,1.909236,3.247973,0.032238
836.009,0.004414,9.541759,1.811457,1.904988,3.248745,0.032315
836.209,0.004414,9.533649,1.809912,1.905374,3.247973,0.032238
836.409,0.004414,9.540987,1.80914,1.90383,3.2472,0.032238
836.609,0.004414,9.635413,1.796784,1.903444,3.245656,0.032276
836.809,0.004414,9.53616,1.805279,1.900741,3.244884,0.032238
837.009,0.004221,9.541566,1.803734,1.901127,3.242567,0.032276
837.209,0.004221,9.578062,1.802962,1.899196,3.243339,0.032276
837.409,0.004414,9.540601,1.801418,1.896879,3.242567,0.032276
837.609,0.004414,9.541953,1.799101,1.897266,3.241023,0.032276
837.809,0.004414,9.535194,1.798329,1.892632,3.24025,0.032276
838.009,0.004414,9.54118,1.796784,1.889543,3.241795,0.032238
838.209,0.004414,9.541566,1.79524,1.889543,3.24025,0.032238
838.409,0.004414,9.540022,1.793695,1.890701,3.239478,0.032276
838.609,0.004414,9.542146,1.786745,1.888385,3.237934,0.032199
838.809,0.004414,9.533649,1.790606,1.887998,3.238706,0.032238
839.009,0.004414,9.541759,1.789834,1.885682,3.237162,0.032315
839.209,0.004414,9.57729,1.78829,1.882207,3.235617,0.03216
839.409,0.004414,9.539635,1.786745,1.882979,3.236389,0.032199
839.609,0.004414,9.541953,1.780567,1.879117,3.234845,0.032276
839.809,0.004414,9.530367,1.783656,1.877573,3.234073,0.032122
840.009,0.004414,9.541566,1.782884,1.878345,3.234073,0.032238
840.209,0.004414,9.65955,1.78134,1.877573,3.232528,0.032199
840.409,0.004414,9.53867,1.779023,1.874484,3.230211,0.032199
840.609,0.004414,9.541759,1.778251,1.876028,3.231756,0.032199
840.809,0.004221,9.527856,1.776706,1.870237,3.228667,0.032199
841.009,0.004414,9.541373,1.775934,1.871009,3.230211,0.032238
841.209,0.004414,9.542532,1.776706,1.869078,3.228667,0.032199
841.409,0.004414,9.538091,1.772073,1.867147,3.227895,0.032238
841.609,0.004221,9.541759,1.771301,1.864831,3.227895,0.032238
841.809,0.004414,9.525153,1.769756,1.864058,3.224806,0.03216
842.009,0.004414,9.540987,1.768212,1.8629,3.225578,0.032199
842.209,0.004414,9.542146,1.757401,1.861742,3.225578,0.032122
842.409,0.004414,9.537125,1.765123,1.859811,3.224034,0.03216
842.609,0.004221,9.542146,1.764351,1.860969,3.224034,0.032122
842.809,0.004414,9.575938,1.762034,1.859039,3.222489,0.032199
843.009,0.004414,9.540408,1.761262,1.85788,3.220945,0.03216
843.209,0.004221,9.542146,1.76744,1.856336,3.221717,0.032199
843.409,0.004414,9.534229,1.758173,1.854791,3.221717,0.032199
843.609,0.004221,9.541953,1.757401,1.852088,3.220945,0.03216
843.809,0.004414,9.532105,1.755084,1.852861,3.218628,0.032199
844.009,0.004414,9.539829,1.753539,1.849772,3.217856,0.032238
844.209,0.004221,9.541953,1.752767,1.848613,3.218628,0.03216
844.409,0.004221,9.532877,1.751223,1.846683,3.217084,0.032199
844.609,0.004221,9.541566,1.749678,1.84591,3.215539,0.032199
844.809,0.004414,9.567249,1.748134,1.842821,3.215539,0.032199
845.009,0.004221,9.539442,1.746589,1.842049,3.214767,0.03216
845.209,0.004414,9.541953,1.745045,1.840891,3.214767,0.032238
845.409,0.004414,9.530753,1.744273,1.841277,3.213222,0.032238
845.609,0.004414,9.541373,1.741956,1.839346,3.21245,0.032238
845.809,0.004414,9.546201,1.741184,1.837415,3.211678,0.032199
846.009,0.004221,9.538863,1.739639,1.836643,3.211678,0.032122
846.209,0.004414,9.542146,1.738867,1.837802,3.21245,0.032199
846.409,0.004221,9.526312,1.73655,1.833554,3.21245,0.032238
846.609,0.004414,9.541373,1.735006,1.833168,3.210133,0.032276
